,learning_rate,n_estimators,total_accuracy,yes_accuracy,no_accuracy,prob_threshold,tree_depth
4132,0.1,200.0,0.5583566760037348,0.34484905073140365,0.771864301276066,0.5200000000000001,6.0
4133,0.1,200.0,0.5580454403983816,0.3352007469654528,0.7808901338313103,0.5300000000000001,6.0
4134,0.1,200.0,0.5575785869903517,0.3264861500155618,0.7886710239651417,0.5400000000000001,6.0
4135,0.1,200.0,0.5552443199502023,0.3165266106442577,0.7939620292561469,0.5500000000000002,6.0
4136,0.1,200.0,0.5564892623716153,0.3099906629318394,0.8029878618113913,0.5600000000000002,6.0
4137,0.1,200.0,0.5550887021475257,0.29971988795518206,0.8104575163398693,0.5700000000000002,6.0
4138,0.1,200.0,0.5525988173046996,0.2882041705571117,0.8169934640522876,0.5800000000000002,6.0
4139,0.1,200.0,0.5513538748832867,0.27824463118580767,0.8244631185807656,0.5900000000000002,6.0
4140,0.2,200.0,0.5440398381574852,0.43915343915343913,0.6489262371615313,0.4,6.0
4141,0.2,200.0,0.5426392779333956,0.42701525054466233,0.6582633053221288,0.41000000000000003,6.0
4142,0.2,200.0,0.5427948957360722,0.41487706193588547,0.6707127295362589,0.42000000000000004,6.0
4143,0.2,200.0,0.5434173669467787,0.4046062869592281,0.6822284469343293,0.43000000000000005,6.0
4144,0.2,200.0,0.5399937752878929,0.389666977902272,0.6903205726735139,0.44000000000000006,6.0
4145,0.2,200.0,0.5390600684718332,0.37815126050420167,0.6999688764394647,0.45000000000000007,6.0
4146,0.2,200.0,0.5381263616557734,0.36694677871148457,0.7093059446000622,0.4600000000000001,6.0
4147,0.2,200.0,0.5365701836290072,0.3569872393401805,0.7161531279178338,0.4700000000000001,6.0
4148,0.2,200.0,0.5348583877995643,0.3439153439153439,0.7258014316837846,0.4800000000000001,6.0
4149,0.2,200.0,0.5348583877995643,0.33395580454403984,0.7357609710550888,0.4900000000000001,6.0
4150,0.2,200.0,0.5336134453781513,0.32212885154061627,0.7450980392156863,0.5000000000000001,6.0
4151,0.2,200.0,0.5325241207594149,0.3118580765639589,0.7531901649548708,0.5100000000000001,6.0
4152,0.2,200.0,0.5306567071272954,0.2987861811391223,0.7625272331154684,0.5200000000000001,6.0
4153,0.2,200.0,0.529567382508559,0.2882041705571117,0.7709305944600062,0.5300000000000001,6.0
4154,0.2,200.0,0.5297230003112356,0.2766884531590414,0.7827575474634298,0.5400000000000001,6.0
4155,0.2,200.0,0.5311235605353253,0.2689075630252101,0.7933395580454404,0.5500000000000002,6.0
