,learning_rate,n_estimators,total_accuracy,yes_accuracy,no_accuracy,prob_threshold,tree_depth
286,0.5,2.0,0.962902187902188,0.8409821527546835,0.9921540466501768,0.45,2.0
287,0.5,2.0,0.962902187902188,0.8409821527546835,0.9921540466501768,0.46,2.0
288,0.5,2.0,0.962902187902188,0.8409821527546835,0.9921540466501768,0.47000000000000003,2.0
289,0.5,2.0,0.9626018876018876,0.8224143664782175,0.9962366020372883,0.48000000000000004,2.0
290,0.5,2.0,0.9626018876018876,0.8224143664782175,0.9962366020372883,0.49000000000000005,2.0
291,0.5,2.0,0.9626018876018876,0.8224143664782175,0.9962366020372883,0.5,2.0
292,0.5,2.0,0.9625268125268125,0.8147655470568673,0.9979786696454693,0.51,2.0
293,0.5,2.0,0.9625268125268125,0.8147655470568673,0.9979786696454693,0.52,2.0
294,0.5,2.0,0.9625268125268125,0.8147655470568673,0.9979786696454693,0.53,2.0
295,0.5,2.0,0.9625268125268125,0.8147655470568673,0.9979786696454693,0.54,2.0
296,0.5,2.0,0.9625268125268125,0.8147655470568673,0.9979786696454693,0.55,2.0
297,0.1,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.45,2.0
298,0.1,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.46,2.0
299,0.1,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.47000000000000003,2.0
300,0.1,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.48000000000000004,2.0
301,0.1,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.49000000000000005,2.0
302,0.1,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.5,2.0
303,0.1,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.51,2.0
304,0.1,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.52,2.0
305,0.1,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.53,2.0
306,0.1,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.54,2.0
307,0.1,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.55,2.0
308,0.2,5.0,0.9634920634920635,0.8374348741824631,0.9937365355461582,0.45,2.0
309,0.2,5.0,0.9634920634920635,0.8374348741824631,0.9937365355461582,0.46,2.0
310,0.2,5.0,0.9634920634920635,0.8374348741824631,0.9937365355461582,0.47000000000000003,2.0
311,0.2,5.0,0.9641784641784642,0.8261279237335107,0.9973004601186202,0.48000000000000004,2.0
312,0.2,5.0,0.9641141141141141,0.8257953663673651,0.9973004601186202,0.49000000000000005,2.0
313,0.2,5.0,0.9641141141141141,0.8257953663673651,0.9973004601186202,0.5,2.0
314,0.2,5.0,0.9641141141141141,0.8257953663673651,0.9973004601186202,0.51,2.0
315,0.2,5.0,0.964017589017589,0.824853120496619,0.9974068459267533,0.52,2.0
316,0.2,5.0,0.964017589017589,0.824853120496619,0.9974068459267533,0.53,2.0
